0 0.0 0.0 0.0 0.42 0.0126828 0.0 0.000926 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
926464 124.92188 0.0 0.0 0.83 0.0011366 0.0007359 0.0415923 0.0076166 -0.0111426 0.0340144 0.6755353 1.4025035 29.1182706 0.0021428 0.8386661 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00574} 
926592 124.92188 0.0 0.0 0.76 0.0011631 0.0006886 0.0402851 0.0057933 -0.0161146 0.0332851 0.6761758 1.4035009 29.2061442 0.0022001 0.8394437 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00574} 
926720 124.92969 0.0 0.0 0.81 0.0011974 0.0007495 0.040698 0.0060278 -0.0149287 0.0330305 0.6759441 1.4116993 29.0997283 0.0021718 0.8383812 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00575} 
926848 124.94531 0.0 0.0 0.71 0.0012088 0.0008612 0.0405703 0.0080189 -0.0102214 0.0315259 0.6781968 1.40057 28.5075325 0.0022433 0.8389698 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
926976 124.96094 0.0 0.0 0.61 0.001149 0.0007814 0.0407034 0.0080854 -0.0103428 0.0328149 0.6790288 1.4063861 28.4997404 0.0022093 0.8371437 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00574} 
927104 124.98438 0.0 0.0 0.74 0.001182 0.0008046 0.040792 0.0087147 -0.011396 0.0329058 0.6754222 1.4057566 29.0941 0.0021978 0.834146 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00576} 
927232 124.98438 0.0 0.0 0.65 0.0011836 0.0008011 0.0401554 0.0062195 -0.0162002 0.0324845 0.6762121 1.4072751 29.0345512 0.0022243 0.8342565 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00576} 
927360 124.99219 0.0 0.0 0.98 0.0011504 0.000773 0.0399675 0.0074918 -0.0115146 0.0352598 0.6785002 1.4064807 28.6389857 0.0022139 0.8341779 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
927488 124.99219 0.0 0.0 0.79 0.0011828 0.000721 0.0401985 0.0064228 -0.0114133 0.0304435 0.6727443 1.404534 29.0310698 0.0021743 0.8420751 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
927616 125.00781 0.0 0.0 0.77 0.0011937 0.0007799 0.0402099 0.0069073 -0.0152942 0.0301646 0.6749423 1.4012591 30.0451043 0.0022989 0.8235525 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00575} 
927744 125.02344 0.0 0.0 0.64 0.0011913 0.0007761 0.0401265 0.007489 -0.0092695 0.0356833 0.6722966 1.4094449 29.7127411 0.002299 0.8325452 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00576} 
927872 125.07031 0.0 0.0 0.67 0.0011791 0.0007082 0.0416133 0.0114473 -0.0085771 0.0373843 0.6745581 1.4148422 28.0895836 0.0022348 0.8464601 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00578} 
928000 125.07812 0.0 0.0 0.75 0.0011392 0.0007367 0.0408553 0.0074435 -0.0127095 0.0306624 0.6735486 1.4094402 28.9630658 0.0021579 0.8373537 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00578} 
928128 125.10938 0.0 0.0 0.64 0.0011483 0.000769 0.0402903 0.008567 -0.0083744 0.0378888 0.6766061 1.4096486 28.1410942 0.0021712 0.8441792 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00578} 
928256 125.125 0.0 0.0 0.67 0.0011127 0.0006819 0.0400389 0.0081043 -0.0110489 0.03105 0.672916 1.4194362 28.6246928 0.0021739 0.839 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0058} 
928384 125.13281 0.0 0.0 0.8 0.001152 0.000691 0.0397629 0.0066294 -0.0118055 0.0341239 0.6749086 1.4032101 27.0737048 0.0022103 0.852304 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00579} 
928512 125.16406 0.0 0.0 0.77 0.001252 0.0008591 0.0414028 0.0096008 -0.0081647 0.0375412 0.67409 1.4045397 28.2519844 0.0022443 0.843757 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00579} 
928640 125.1875 0.0 0.0 0.73 0.001194 0.0008144 0.0410218 0.0092952 -0.0102193 0.0335843 0.6734212 1.4060024 26.5237661 0.0022484 0.8511348 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00577} 
928768 125.21094 0.0 0.0 0.74 0.0011517 0.0007174 0.0410024 0.0074489 -0.0095797 0.0365876 0.6741773 1.4080962 27.3304223 0.0021299 0.8511276 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00579} 
928896 125.23438 0.0 0.0 0.88 0.0011422 0.0007312 0.0407372 0.0087835 -0.0087873 0.0349604 0.6733291 1.4088397 27.4789681 0.0021767 0.8491062 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00576} 
929024 125.23438 0.0 0.0 0.75 0.001211 0.0007754 0.0403219 0.0062697 -0.0170215 0.0311718 0.6735644 1.3945351 27.8888649 0.0022347 0.844493 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00576} 
929152 125.23438 0.0 0.0 0.76 0.0012003 0.0007299 0.040433 0.0058592 -0.0173099 0.0294978 0.6727135 1.4044494 28.0318808 0.0022521 0.8439722 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00576} 
929280 125.24219 0.0 0.0 0.72 0.0012224 0.0007921 0.0403395 0.0065205 -0.0125365 0.0313818 0.6768123 1.4129249 28.6869828 0.0022678 0.8413567 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
929408 125.25 0.0 0.0 0.75 0.0011528 0.000681 0.0398939 0.0065332 -0.014652 0.0280478 0.6744142 1.4060715 27.9019046 0.0021895 0.8438807 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00574} 
929536 125.25 0.0 0.0 0.77 0.0011748 0.000769 0.0394058 0.006344 -0.0165933 0.0291106 0.6772586 1.4062507 28.0137889 0.0022543 0.8416715 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00574} 
929664 125.25781 0.0 0.0 0.73 0.0012415 0.0008402 0.0403942 0.0065653 -0.0116678 0.029881 0.6713496 1.4084558 29.4681105 0.002276 0.8371367 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
929792 125.25781 0.0 0.0 0.61 0.0012028 0.0007976 0.0401845 0.0059081 -0.0170649 0.0305875 0.67963 1.4088285 29.2633839 0.0022653 0.8358557 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
929920 125.26562 0.0 0.0 0.7 0.0012399 0.0008249 0.040328 0.0062543 -0.0137427 0.0315351 0.6762715 1.404107 27.8689188 0.0022479 0.8446336 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0057} 
930048 125.29688 0.0 0.0 0.88 0.001187 0.0007899 0.0402088 0.0087943 -0.0087576 0.0359058 0.6712244 1.4092781 29.5983159 0.002254 0.8362931 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
930176 125.29688 0.0 0.0 0.58 0.0012746 0.0008562 0.040567 0.0064574 -0.0156001 0.0330133 0.6775638 1.4084201 29.3144876 0.0022944 0.833813 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
930304 125.3125 0.0 0.0 0.76 0.0012655 0.00089 0.0407006 0.0069498 -0.0106255 0.034374 0.6775596 1.4048315 28.5506726 0.0023386 0.8428515 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00571} 
930432 125.3125 0.0 0.0 0.66 0.0012341 0.0008137 0.0401559 0.0060118 -0.0174709 0.0325753 0.6734044 1.4056058 29.3834749 0.0023366 0.8342291 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00571} 
930560 125.33594 0.0 0.0 0.54 0.0013431 0.0009059 0.0409685 0.0078019 -0.0102359 0.0333478 0.6752651 1.4015678 29.4537672 0.0022767 0.8362019 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
930688 125.33594 0.0 0.0 0.84 0.0012147 0.0008553 0.0406029 0.0064877 -0.0163254 0.0306756 0.6771649 1.4054269 29.3057981 0.0023101 0.8367381 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
930816 125.35156 0.0 0.0 0.66 0.0011942 0.0007632 0.040356 0.0078728 -0.0095731 0.0361762 0.6701503 1.4075728 29.7826395 0.0022942 0.8285297 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
930944 125.38281 0.0 0.0 0.76 0.0012507 0.0008177 0.0410591 0.0080331 -0.0101115 0.0342356 0.6734239 1.4036343 29.6330237 0.00229 0.8345127 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
931072 125.39062 0.0 0.0 0.77 0.0011715 0.0007411 0.0402503 0.0071763 -0.0110009 0.0316212 0.6755568 1.3958376 28.5484365 0.0021819 0.8475509 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
931200 125.39844 0.0 0.0 0.69 0.0011637 0.0007414 0.0400938 0.0062329 -0.0167659 0.0293422 0.67128 1.4050984 29.2281965 0.002115 0.8404352 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
931328 125.41406 0.0 0.0 0.76 0.0011204 0.0006661 0.0401708 0.0074662 -0.0102038 0.032209 0.6739404 1.4139276 28.6164927 0.0022584 0.8440148 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
931456 125.42969 0.0 0.0 0.79 0.0011789 0.0007462 0.0401283 0.0084154 -0.0103012 0.0358265 0.671275 1.405157 28.4513489 0.0021272 0.8459645 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
931584 125.44531 0.0 0.0 0.7 0.001207 0.0008092 0.040637 0.0070342 -0.0109519 0.0339172 0.6689331 1.4053253 28.585725 0.0021939 0.8402427 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00574} 
931712 125.45312 0.0 0.0 0.71 0.001231 0.0008939 0.04031 0.0067056 -0.014056 0.0314801 0.6753352 1.4192239 29.2994822 0.0022671 0.8381419 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00575} 
931840 125.47656 0.0 0.0 0.76 0.0012704 0.000881 0.0413515 0.0082567 -0.0096736 0.0340127 0.6798642 1.3934604 29.0868684 0.0022796 0.8376832 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00573} 
931968 125.50781 0.0 0.0 0.77 0.0012442 0.0008521 0.0414974 0.0092445 -0.0078848 0.0359078 0.6739293 1.3977683 28.9364958 0.0022849 0.8405349 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
932096 125.52344 0.0 0.0 0.74 0.0012441 0.0008219 0.0413624 0.0078673 -0.010189 0.0353507 0.6735166 1.4087406 28.4596054 0.0022518 0.8444255 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
932224 125.52344 0.0 0.0 0.78 0.0011504 0.0007219 0.0404594 0.0061556 -0.0157977 0.0291724 0.6696419 1.4072865 29.1957627 0.002195 0.8350297 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
932352 125.52344 0.0 0.0 0.84 0.0012197 0.0008082 0.0404241 0.0059635 -0.0174743 0.0294515 0.675624 1.4118213 29.2652834 0.0022656 0.8382063 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
932480 125.53906 0.0 0.0 0.71 0.0012325 0.000809 0.0406545 0.0083915 -0.0112909 0.0326263 0.6707633 1.4018428 29.1244682 0.002244 0.8404316 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
932608 125.55469 0.0 0.0 0.77 0.0011989 0.0007536 0.0409597 0.0090492 -0.0103844 0.0347638 0.6763176 1.3965945 29.7161933 0.00225 0.8351038 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00572} 
932736 125.57812 0.0 0.0 0.74 0.0012384 0.0008708 0.0407603 0.0084447 -0.0098282 0.0347098 0.6721817 1.3987728 29.2960564 0.002318 0.8339942 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00574} 
932864 125.60156 0.0 0.0 0.75 0.0012686 0.0008762 0.04124 0.0079043 -0.0103858 0.031763 0.6736606 1.4119767 30.2248177 0.0022961 0.8319095 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00576} 
932992 125.61719 0.0 0.0 0.74 0.0012591 0.0008561 0.0406656 0.0078479 -0.0081823 0.0362635 0.6766897 1.410839 29.4085831 0.0022502 0.8334937 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00575} 
933120 125.625 0.0 0.0 0.86 0.0012816 0.0009378 0.0405107 0.0074757 -0.0105901 0.0337965 0.6770638 1.3982907 28.8966578 0.0023244 0.8406205 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00574} 
933248 125.64062 0.0 0.0 0.62 0.0011998 0.0008109 0.0402209 0.0071174 -0.0115723 0.0317942 0.6758223 1.4075492 28.7811468 0.002246 0.8382929 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00575} 
933376 125.64062 0.0 0.0 0.64 0.0011882 0.0008208 0.040084 0.0062703 -0.0132777 0.0318416 0.6748205 1.4074273 28.2499246 0.0022342 0.8478732 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00575} 
933504 125.64844 0.0 0.0 0.67 0.0012321 0.0008424 0.0402232 0.006736 -0.0163967 0.0300652 0.6736032 1.4017708 29.1140949 0.0022595 0.8386302 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00579} 
933632 125.67969 0.0 0.0 0.59 0.0012356 0.000778 0.0406809 0.0095316 -0.0099341 0.0352263 0.6764981 1.4092203 29.6415383 0.0022675 0.8297931 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00578} 
933760 125.6875 0.0 0.0 0.64 0.0012153 0.0008339 0.0403589 0.007465 -0.0121263 0.0312227 0.6702973 1.4047062 29.4144289 0.0022806 0.8350316 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00578} 
933888 125.69531 0.0 0.0 0.75 0.0012349 0.0007642 0.0405177 0.0065553 -0.0129079 0.0340079 0.6724846 1.4041193 28.618402 0.0021193 0.8419939 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00577} 
934016 125.70312 0.0 0.0 0.7 0.0011805 0.0007678 0.0407187 0.0074234 -0.0119236 0.0310378 0.6747624 1.3990027 30.6752596 0.002183 0.8252294 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00578} 
934144 125.74219 0.0 0.0 0.71 0.0011394 0.0007318 0.0404903 0.0100156 -0.0075011 0.0418873 0.6745078 1.4054178 28.4193602 0.0022177 0.8395355 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00574} 
934272 125.77344 0.0 0.0 0.71 0.0011937 0.0007549 0.0413276 0.0097464 -0.008468 0.0365111 0.6736065 1.403976 29.5392694 0.0022104 0.833344 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00578} 
934400 125.79688 0.0 0.0 0.75 0.0012218 0.0008133 0.0411363 0.0087072 -0.0082915 0.0384892 0.6738411 1.4089805 28.3501927 0.0022239 0.8467179 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00575} 
934528 125.79688 0.0 0.0 0.73 0.001138 0.0007285 0.0394878 0.0062617 -0.0155335 0.029573 0.6744849 1.4011523 28.7773421 0.0021986 0.8394439 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00575} 
934656 125.80469 0.0 0.0 0.77 0.0011833 0.0007632 0.0402126 0.0071614 -0.0126944 0.0289908 0.6711991 1.3995357 28.1690936 0.0021669 0.843243 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00575} 
934784 125.80469 0.0 0.0 0.65 0.0011312 0.000721 0.0397506 0.0062341 -0.0177133 0.0282038 0.6726569 1.4028044 27.4999009 0.0021504 0.8456372 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00575} 
934912 125.80469 0.0 0.0 0.72 0.0011401 0.0007639 0.0401251 0.0059782 -0.0179486 0.0313939 0.6780811 1.3936197 28.9002984 0.0021705 0.8290571 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00575} 
935040 125.8125 0.0 0.0 0.7 0.0011355 0.0007156 0.0403469 0.0075789 -0.0130208 0.0345352 0.6754244 1.3969929 28.8261868 0.0022212 0.8386272 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00576} 
935168 125.8125 0.0 0.0 0.66 0.0011644 0.0007422 0.0401858 0.0062592 -0.0164313 0.0298252 0.6733956 1.3974453 27.4661884 0.0022073 0.846192 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00576} 
935296 125.82812 0.0 0.0 0.65 0.0011248 0.0006931 0.0411406 0.0081938 -0.0106695 0.0303645 0.6746753 1.3988446 27.8283741 0.0020623 0.8450818 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00577} 
935424 125.84375 0.0 0.0 0.58 0.0011591 0.0007645 0.040187 0.007394 -0.0102027 0.0314215 0.6729964 1.4033495 28.4381764 0.0021791 0.8408972 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00575} 
935552 125.85156 0.0 0.0 0.59 0.0012163 0.0007406 0.040785 0.0077302 -0.0123237 0.0341948 0.6766516 1.4018986 29.7397594 0.002227 0.8318068 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00576} 
935680 125.85938 0.0 0.0 0.68 0.0012495 0.0008413 0.0408463 0.0072038 -0.0126415 0.0317068 0.6782216 1.3952165 28.7195641 0.0022378 0.8366196 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00577} 
935808 125.86719 0.0 0.0 0.63 0.0011917 0.0007509 0.0406231 0.0073103 -0.0129265 0.0339113 0.6733671 1.4055452 29.1700906 0.0022521 0.8348038 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00577} 
935936 125.875 0.0 0.0 0.7 0.0011831 0.0008032 0.0407619 0.0073237 -0.0138958 0.0321396 0.6762597 1.392138 29.8909162 0.0021413 0.8344731 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00577} 
936064 125.875 0.0 0.0 0.67 0.0012447 0.0008845 0.0406632 0.0066246 -0.0167436 0.0331222 0.6807929 1.3999 28.6136106 0.0022134 0.8389988 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00577} 
936192 125.89062 0.0 0.0 0.71 0.0012333 0.0008309 0.0402455 0.0070988 -0.0113466 0.037287 0.6743134 1.4073243 29.5677657 0.0022569 0.8333635 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.0058} 
936320 125.91406 0.0 0.0 0.76 0.0012026 0.0007955 0.0420472 0.008169 -0.0092538 0.0379591 0.6747285 1.4076836 29.4578356 0.0022612 0.8357955 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00577} 
936448 125.92188 0.0 0.0 0.61 0.0012691 0.0007891 0.0412271 0.007254 -0.0133262 0.0340295 0.6735392 1.419438 29.5672803 0.0022687 0.8390822 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00577} 
936576 125.9375 0.0 0.0 0.74 0.0011829 0.0007002 0.0413191 0.0069232 -0.0124614 0.0313011 0.6754526 1.4020861 29.5584586 0.0021272 0.8369837 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.0058} 
936704 125.94531 0.0 0.0 0.72 0.0011851 0.0007708 0.0400463 0.0073703 -0.0123099 0.0316442 0.6734884 1.4020816 29.7002587 0.0022115 0.8368507 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.0058} 
936832 125.95312 0.0 0.0 0.69 0.0011656 0.0007377 0.0402861 0.0070522 -0.0122678 0.0332568 0.6758605 1.4004953 28.9053271 0.0021633 0.8350143 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.0058} 
936960 125.96875 0.0 0.0 0.68 0.0011256 0.0007177 0.0413482 0.0076911 -0.0101639 0.0336665 0.6748848 1.4113025 29.1557715 0.00217 0.8417026 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00578} 
937088 125.98438 0.0 0.0 0.7 0.0011902 0.000778 0.0408104 0.0069758 -0.0110351 0.0337559 0.6774055 1.4007413 29.2000508 0.0021688 0.8412717 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00578} 
937216 125.98438 0.0 0.0 0.58 0.0011848 0.0007652 0.0402629 0.0058753 -0.0175716 0.0304581 0.6770591 1.4134684 28.5663342 0.0022057 0.8454287 {} {'explored_rooms_count': 50, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00578} 
