0 0.0 0.0 0.0 0.38 0.0176548 0.0 7.65e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
774784 674.10156 0.0 0.0 2.34 0.0071859 0.004144 0.0040331 0.0096151 -0.007745 0.0037913 0.6800019 1.1574467 16.4526993 0.0132797 0.8907318 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 29, 'episodic_explored_area': 0.00675} 
774912 674.14062 0.0 0.0 2.37 0.007737 0.00454 0.0034837 0.0072955 -0.0072666 0.0026758 0.6784151 1.1576944 16.9705608 0.013411 0.8799935 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 29, 'episodic_explored_area': 0.00685} 
775040 674.19531 0.0 0.0 3.04 0.0075897 0.004269 0.0033682 0.0075484 -0.0079201 0.0029546 0.6755263 1.1723298 16.2709387 0.0143219 0.8884639 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 29, 'episodic_explored_area': 0.00682} 
775168 674.28125 0.0 0.0 2.73 0.0083528 0.0053374 0.0040909 0.0103952 -0.0085794 0.0040324 0.6770454 1.1579115 17.2731769 0.0144728 0.8690394 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00703} 
775296 674.375 0.0 0.0 2.42 0.0077379 0.0043391 0.0044345 0.0107627 -0.007886 0.0036105 0.6823146 1.1658331 16.556553 0.0130043 0.8787441 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00702} 
775424 674.47656 0.0 0.0 2.33 0.0073549 0.0046931 0.0041023 0.0097926 -0.0084008 0.0039121 0.6806306 1.1706137 16.5372359 0.0132439 0.8797506 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00711} 
775552 674.53125 0.0 0.0 2.32 0.0072674 0.0043435 0.0036497 0.0072696 -0.0081062 0.0031689 0.67734 1.163238 16.4015009 0.0127484 0.8910119 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00737} 
775680 674.57031 0.0 0.0 2.19 0.0074458 0.0043507 0.0033287 0.0069695 -0.0092932 0.0030663 0.679332 1.1590868 17.2158143 0.013325 0.8745209 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00747} 
775808 674.625 0.0 0.0 2.42 0.0075971 0.0043037 0.0036543 0.0088618 -0.0077504 0.0033826 0.6773799 1.1593945 18.2135118 0.0141513 0.8665137 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00757} 
775936 674.70312 0.0 0.0 2.28 0.0076581 0.0042895 0.0040662 0.0096358 -0.0082183 0.0033764 0.6762851 1.1595021 17.8262198 0.01333 0.8676737 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00783} 
776064 674.79688 0.0 0.0 2.41 0.0072546 0.0039584 0.0039471 0.0088916 -0.0083435 0.0035276 0.6761963 1.156076 17.7981911 0.0129291 0.8660581 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00786} 
776192 674.88281 0.0 0.0 2.14 0.007213 0.0040129 0.0039805 0.0087246 -0.0088818 0.0031305 0.6729067 1.1535731 17.9097783 0.012958 0.8681582 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00778} 
776320 674.9375 0.0 0.0 2.14 0.007201 0.0039399 0.0039853 0.0083168 -0.0075445 0.0033117 0.6740111 1.1544707 16.6916085 0.0137331 0.8843022 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00779} 
776448 674.99219 0.0 0.0 2.18 0.0075727 0.0048064 0.0040258 0.0078227 -0.0082348 0.0030765 0.6745893 1.1649974 17.3633125 0.013757 0.8714459 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.0078} 
776576 675.04688 0.0 0.0 2.38 0.0079841 0.0048104 0.0039309 0.007899 -0.0074141 0.003175 0.6744573 1.1714663 18.0030179 0.0142093 0.8624904 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00775} 
776704 675.125 0.0 0.0 2.01 0.0080801 0.0045276 0.0043818 0.0100423 -0.0081065 0.0036433 0.6718369 1.1659531 18.5355094 0.0136424 0.8749441 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.00782} 
776832 675.22656 0.0 0.0 2.14 0.0074672 0.0041595 0.0045659 0.0101414 -0.0070986 0.0037805 0.6735188 1.1656305 17.7943466 0.0131508 0.8719883 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.00801} 
776960 675.25781 0.0 0.0 2.13 0.0072477 0.0040563 0.0036272 0.0054749 -0.0088424 0.0030212 0.6711551 1.1600816 17.4316803 0.0129646 0.8757073 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.00795} 
777088 675.32031 0.0 0.0 2.52 0.0072153 0.0038724 0.0038045 0.0084142 -0.0070214 0.0029647 0.6749425 1.1631621 17.1475711 0.0131539 0.8825353 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.00803} 
777216 675.36719 0.0 0.0 1.93 0.0073 0.003847 0.003872 0.0081329 -0.0071558 0.0030162 0.6721041 1.1676151 17.9582619 0.01306 0.8722777 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.00813} 
777344 675.42969 0.0 0.0 2.11 0.0072478 0.0036955 0.0039728 0.0073998 -0.0080405 0.0030189 0.6692631 1.1575665 18.4519681 0.0132145 0.8656142 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 38, 'episodic_explored_area': 0.0082} 
777472 675.49219 0.0 0.0 2.16 0.0075523 0.0039224 0.0038512 0.0081783 -0.0089987 0.003118 0.6729796 1.1553582 18.3831396 0.0137718 0.8660243 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 34, 'episodic_explored_area': 0.00823} 
777600 675.61719 0.0 0.0 2.47 0.0075508 0.0042146 0.0047844 0.0114948 -0.007382 0.0040144 0.6729681 1.1638605 17.5692191 0.0133371 0.8736734 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 34, 'episodic_explored_area': 0.00826} 
777728 675.67188 0.0 0.0 2.89 0.0076338 0.0045385 0.0041709 0.0081128 -0.0083658 0.0033363 0.6717178 1.1687913 16.9604779 0.0132921 0.8867415 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 34, 'episodic_explored_area': 0.00831} 
777856 675.73438 0.0 0.0 2.66 0.0076739 0.0040158 0.0036483 0.0069156 -0.0084805 0.0028451 0.6712455 1.1631971 17.4339789 0.0137311 0.8797862 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00811} 
777984 675.8125 0.0 0.0 2.27 0.0076096 0.0041895 0.004157 0.0095477 -0.007231 0.0035196 0.6712442 1.1550381 18.2695637 0.0134513 0.8652899 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00801} 
778112 675.89062 0.0 0.0 2.69 0.007429 0.0044754 0.0042196 0.0084866 -0.0070354 0.0035734 0.6711768 1.1613657 18.6774843 0.0127819 0.8678654 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.0079} 
778240 675.96094 0.0 0.0 2.74 0.0069961 0.0039207 0.0040216 0.0087556 -0.0071787 0.0033061 0.6730476 1.1611954 18.4858307 0.0124205 0.8687235 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00807} 
778368 676.02344 0.0 0.0 1.93 0.006866 0.003833 0.0039588 0.0081643 -0.0081624 0.0031779 0.6707265 1.1533007 19.1852809 0.0118489 0.8611 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00811} 
778496 676.09375 0.0 0.0 2.33 0.0067043 0.0039588 0.0040148 0.0082874 -0.0073823 0.0031485 0.6717531 1.1565836 17.1221253 0.0119491 0.8828572 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.0084} 
778624 676.21094 0.0 0.0 2.41 0.0069848 0.0055618 0.0050024 0.0130123 -0.0066652 0.0043836 0.6696803 1.1534475 17.9226951 0.0120393 0.878961 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00842} 
778752 676.24219 0.0 0.0 2.32 0.0067032 0.0039788 0.0036327 0.0062786 -0.0086763 0.0028896 0.671682 1.1494506 17.22413 0.0120765 0.8784068 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00865} 
778880 676.32812 0.0 0.0 2.41 0.0068093 0.0040107 0.0038907 0.0093619 -0.0080262 0.003098 0.6701644 1.1617148 17.338069 0.0120753 0.8833224 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.0087} 
779008 676.36719 0.0 0.0 2.41 0.0074088 0.0055871 0.0034224 0.006831 -0.0065156 0.0028817 0.6709963 1.1450271 17.901013 0.0132266 0.8783346 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00883} 
779136 676.42188 0.0 0.0 2.4 0.0074176 0.0047727 0.003314 0.0053637 -0.0088396 0.0030018 0.6712238 1.1561211 16.9335477 0.0137363 0.8830859 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00897} 
779264 676.53125 0.0 0.0 2.55 0.0074928 0.0042378 0.0040804 0.0087753 -0.0090067 0.0033806 0.6725537 1.1628509 16.1146935 0.0132755 0.8855626 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00916} 
779392 676.625 0.0 0.0 2.2 0.0068228 0.003809 0.0043784 0.0110354 -0.007937 0.0034451 0.6701324 1.1581922 16.0287469 0.0126168 0.887712 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00913} 
779520 676.70312 0.0 0.0 2.55 0.0069138 0.004007 0.0042464 0.0093661 -0.0083467 0.0033715 0.6690882 1.1499397 16.4110139 0.0120164 0.8821343 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00893} 
779648 676.76562 0.0 0.0 2.1 0.006846 0.0040997 0.0039512 0.0083111 -0.0070596 0.0030154 0.6682962 1.143471 16.3502514 0.0128919 0.887848 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00883} 
779776 676.84375 0.0 0.0 2.24 0.0074073 0.0044374 0.0042692 0.0097853 -0.0080497 0.0035313 0.6654538 1.1474127 16.2392972 0.0128274 0.8935018 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00877} 
779904 676.91406 0.0 0.0 2.35 0.0071135 0.0044023 0.0039023 0.0069458 -0.0082986 0.0031794 0.667223 1.1536376 16.7503029 0.012476 0.8895083 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00865} 
780032 676.9375 0.0 0.0 2.43 0.0070069 0.0040254 0.0033261 0.0051741 -0.0097323 0.0024433 0.668711 1.1544063 16.2848952 0.0135292 0.8900489 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00879} 
780160 676.99219 0.0 0.0 2.59 0.0073871 0.0038874 0.0039573 0.0080356 -0.0089708 0.0029539 0.6722898 1.1564952 16.5894095 0.0143251 0.8878627 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00902} 
780288 677.09375 0.0 0.0 2.24 0.0075963 0.0041665 0.0045432 0.0094837 -0.0082637 0.0030811 0.6746135 1.1515039 17.6567684 0.0129048 0.8782195 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00904} 
780416 677.15625 0.0 0.0 2.24 0.0070599 0.0038677 0.0041764 0.0087512 -0.0069741 0.0031919 0.6708599 1.1460225 17.1181796 0.0130336 0.8803552 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00916} 
780544 677.25 0.0 0.0 2.44 0.0075104 0.0048867 0.0043104 0.0097816 -0.0072659 0.0033681 0.670206 1.1461926 16.9929488 0.0131246 0.88781 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00925} 
780672 677.30469 0.0 0.0 2.49 0.0074818 0.004483 0.0037404 0.0069102 -0.0088673 0.0028896 0.667608 1.142609 16.5960162 0.0121451 0.8864268 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00944} 
780800 677.35938 0.0 0.0 2.48 0.0070643 0.004446 0.0034977 0.0061087 -0.0086632 0.0031427 0.6689471 1.1482023 17.9962953 0.0132135 0.874762 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00913} 
780928 677.4375 0.0 0.0 2.5 0.0076356 0.0046415 0.0039694 0.0097041 -0.0088051 0.0035588 0.6739246 1.1560822 18.8129824 0.0130234 0.859605 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00926} 
781056 677.44531 0.0 0.0 2.49 0.0074172 0.0042561 0.0030784 0.0039603 -0.0083793 0.0027667 0.6768104 1.1641906 18.7198576 0.0138519 0.8626147 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00924} 
781184 677.49219 0.0 0.0 2.22 0.0075984 0.0040622 0.0033892 0.007416 -0.0083512 0.0028218 0.6770552 1.1817 19.9125533 0.0150558 0.8529632 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00938} 
781312 677.54688 0.0 0.0 2.12 0.0082154 0.0041026 0.0039129 0.0078658 -0.0079385 0.003407 0.6754926 1.1758303 20.3502669 0.0143249 0.8455372 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 49, 'episodic_explored_area': 0.00951} 
781440 677.61719 0.0 0.0 2.65 0.0077807 0.0040655 0.0034563 0.0058191 -0.0056543 0.0034891 0.675283 1.1847169 18.9588874 0.0132166 0.8653731 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 62, 'episodic_explored_area': 0.00939} 
781568 677.71094 0.0 0.0 2.17 0.0074069 0.0045327 0.0039362 0.0092165 -0.0080106 0.0039596 0.6761657 1.1941703 19.250293 0.0125732 0.8582018 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.0095} 
781696 677.76562 0.0 0.0 2.25 0.0071489 0.004083 0.0033846 0.0080416 -0.0079048 0.0030888 0.6805715 1.1848707 19.5701484 0.0119695 0.8538337 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00952} 
781824 677.8125 0.0 0.0 2.59 0.0067822 0.0040883 0.0030422 0.0059764 -0.0100329 0.0029983 0.6788285 1.1843575 19.3038663 0.0120639 0.8690562 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00954} 
781952 677.86719 0.0 0.0 2.28 0.0067763 0.0038296 0.0033011 0.0081456 -0.0091062 0.0030158 0.6767837 1.1807695 19.3477602 0.0126754 0.8684588 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00967} 
782080 677.89844 0.0 0.0 2.07 0.0072065 0.0042393 0.0028541 0.0057042 -0.0097091 0.0025431 0.6783345 1.186412 20.1170304 0.0129049 0.848701 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00949} 
782208 677.9375 0.0 0.0 2.51 0.0073868 0.004093 0.0033144 0.0068386 -0.0080268 0.0027933 0.6816018 1.1967025 20.6743856 0.0133706 0.8492423 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00955} 
782336 677.95312 0.0 0.0 2.39 0.0074076 0.0041319 0.0027102 0.0037937 -0.0105487 0.0022682 0.6761459 1.1984908 21.463128 0.0137878 0.8436427 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00948} 
782464 678.02344 0.0 0.0 1.81 0.008279 0.005181 0.0035463 0.0086223 -0.0083152 0.0033665 0.678438 1.2026587 21.4206638 0.0150367 0.8467383 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 46, 'episodic_explored_area': 0.00949} 
782592 678.07031 0.0 0.0 2.24 0.0078512 0.0040773 0.0034695 0.0078481 -0.0093785 0.0027389 0.6737168 1.1892161 20.6003663 0.0138684 0.857355 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 46, 'episodic_explored_area': 0.00965} 
782720 678.10938 0.0 0.0 2.62 0.0075922 0.0040267 0.0031019 0.0058009 -0.0084558 0.0028946 0.6763474 1.1815394 20.5029802 0.0132292 0.8532091 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 46, 'episodic_explored_area': 0.00951} 
782848 678.125 0.0 0.0 2.43 0.0075555 0.0039037 0.0028233 0.0046552 -0.0093748 0.0025215 0.6761548 1.1878787 20.0805169 0.0137279 0.8652944 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 46, 'episodic_explored_area': 0.00948} 
782976 678.1875 0.0 0.0 2.29 0.0077086 0.0038225 0.0037784 0.0086993 -0.0079801 0.0031862 0.6791486 1.1979695 20.7148129 0.0139167 0.8573306 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 46, 'episodic_explored_area': 0.00939} 
783104 678.21875 0.0 0.0 2.32 0.0074714 0.0036973 0.0029217 0.0044001 -0.0070058 0.0027293 0.6798669 1.1990729 21.9543558 0.0121615 0.8437296 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 46, 'episodic_explored_area': 0.00944} 
783232 678.25781 0.0 0.0 2.35 0.0068029 0.0033821 0.0027139 0.0041827 -0.0088404 0.0027329 0.679826 1.197304 22.6592512 0.0121904 0.8384599 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 46, 'episodic_explored_area': 0.00952} 
783360 678.33594 0.0 0.0 2.21 0.0069909 0.0038524 0.0033997 0.0088859 -0.0073126 0.0035037 0.6811307 1.1805327 22.3122616 0.012577 0.8407297 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 46, 'episodic_explored_area': 0.00951} 
783488 678.375 0.0 0.0 2.36 0.0071931 0.0039758 0.0032177 0.0074416 -0.0089592 0.002913 0.6759816 1.1722542 21.3512617 0.0136765 0.853635 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 46, 'episodic_explored_area': 0.00964} 
783616 678.39844 0.0 0.0 2.33 0.007395 0.0041191 0.0032027 0.0056212 -0.0083658 0.002579 0.677602 1.1656652 22.4135714 0.0131752 0.8415734 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.00957} 
783744 678.44531 0.0 0.0 2.19 0.0073767 0.0043661 0.003328 0.0061194 -0.0080947 0.0031976 0.6742477 1.1680111 22.5334607 0.0137445 0.8370219 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.00952} 
783872 678.51562 0.0 0.0 2.56 0.0077023 0.004517 0.0037764 0.0081043 -0.0080539 0.0033577 0.6717573 1.160906 21.2878093 0.0137037 0.8594263 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.0095} 
784000 678.57812 0.0 0.0 2.54 0.0072898 0.0041314 0.0038134 0.0085053 -0.0068611 0.0031646 0.6747823 1.164603 21.6361623 0.0125821 0.8523155 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.00947} 
784128 678.67188 0.0 0.0 2.14 0.0067904 0.0036777 0.0042938 0.0101888 -0.0059386 0.0032626 0.669634 1.1582041 20.9482278 0.011882 0.8599245 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.00954} 
784256 678.73438 0.0 0.0 2.48 0.0066126 0.0035648 0.0042339 0.0092611 -0.0067713 0.0031224 0.6724093 1.1602447 21.2675748 0.011458 0.8636434 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.00935} 
784384 678.75781 0.0 0.0 2.5 0.0065046 0.0036339 0.0034464 0.005285 -0.0070698 0.0025718 0.6680814 1.1590544 22.4775346 0.0123185 0.8433018 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.00935} 
784512 678.83594 0.0 0.0 1.94 0.0067842 0.0036781 0.0040326 0.0084326 -0.0066041 0.0031339 0.6701244 1.1627496 21.6257675 0.0121236 0.8606185 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.00955} 
784640 678.89062 0.0 0.0 2.38 0.0065442 0.0035007 0.0039421 0.008033 -0.0065385 0.0027217 0.6713461 1.1665807 20.0754834 0.0124475 0.8694244 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.00978} 
784768 678.9375 0.0 0.0 1.95 0.0070752 0.0038535 0.0040368 0.007287 -0.0066347 0.0027345 0.6708057 1.1703935 20.9244335 0.0122719 0.8621645 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 53, 'episodic_explored_area': 0.00982} 
784896 678.99219 0.0 0.0 2.13 0.0066648 0.0036426 0.004067 0.0079646 -0.0074252 0.002783 0.6696893 1.1641479 19.2562491 0.0128272 0.876006 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 47, 'episodic_explored_area': 0.01008} 
785024 679.04688 0.0 0.0 1.87 0.0069043 0.0036383 0.0040302 0.0073541 -0.0085022 0.0028877 0.6715349 1.1778067 19.840813 0.0131683 0.8713398 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 47, 'episodic_explored_area': 0.01} 
785152 679.08594 0.0 0.0 2.19 0.0070325 0.0039287 0.004211 0.0077603 -0.0066485 0.0026476 0.6697355 1.1597968 20.179947 0.0126384 0.8646771 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 47, 'episodic_explored_area': 0.01007} 
785280 679.11719 0.0 0.0 1.86 0.0072946 0.0041774 0.003906 0.0051942 -0.0070966 0.002661 0.672041 1.1630199 21.9487073 0.0127916 0.855317 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 47, 'episodic_explored_area': 0.01019} 
785408 679.14844 0.0 0.0 2.23 0.0069919 0.0041114 0.0037011 0.0052752 -0.0062236 0.0028271 0.6714961 1.1708225 21.8174018 0.0143997 0.8550627 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 47, 'episodic_explored_area': 0.01014} 
