0 0.0 0.0 0.0 0.39 0.0153794 0.0 7.6e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
965760 712.29688 0.0 0.0 0.33 0.0043015 0.0027549 0.0002509 0.0011614 -0.0057134 0.0009145 0.6763486 1.121739 17.7910638 0.0074959 0.8919154 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00408} 
965888 712.375 0.0 0.0 0.36 0.0047773 0.0031557 0.0002594 0.0012697 -0.0038471 0.000984 0.67322 1.1110578 18.4608164 0.0085224 0.890848 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.0042} 
966016 712.46875 0.0 0.0 0.35 0.0050377 0.0031878 0.0003533 0.0015262 -0.0053258 0.0009684 0.6732465 1.1184799 19.3378381 0.0083582 0.8897523 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.0042} 
966144 712.51562 0.0 0.0 0.38 0.0047912 0.0032846 0.0002591 0.0011944 -0.0051865 0.000849 0.6722621 1.1145284 18.2714524 0.0081781 0.8951599 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00414} 
966272 712.60156 0.0 0.0 0.37 0.0047821 0.0032469 0.0002891 0.0014162 -0.0060112 0.0009961 0.6705531 1.1178546 17.886407 0.0076911 0.896223 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00405} 
966400 712.6875 0.0 0.0 0.32 0.0047707 0.0033474 0.0003504 0.0016737 -0.005846 0.0011403 0.6716539 1.1217653 18.3579118 0.0079197 0.8971402 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00405} 
966528 712.82031 0.0 0.0 0.38 0.0046804 0.0031233 0.0003579 0.0016969 -0.0056827 0.0010909 0.6741016 1.1304991 16.7133836 0.0071034 0.9078106 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00416} 
966656 712.86719 0.0 0.0 0.36 0.0040681 0.0025233 0.0001854 0.0007342 -0.0049703 0.0007655 0.6693215 1.1366745 15.0527642 0.0067109 0.9239202 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00412} 
966784 712.92188 0.0 0.0 0.39 0.0041619 0.0026969 0.0002202 0.0011306 -0.0063251 0.0008208 0.671826 1.1208831 15.3308064 0.0073216 0.9152716 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00414} 
966912 713.0 0.0 0.0 0.36 0.0044922 0.0026558 0.0002606 0.001358 -0.0061548 0.0008742 0.6717587 1.1273493 15.7630888 0.0073225 0.9026474 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 37, 'episodic_explored_area': 0.00416} 
967040 713.07031 0.0 0.0 0.39 0.0042464 0.0025505 0.0002473 0.0012137 -0.0060217 0.0008267 0.6727424 1.1372042 16.0075824 0.0066913 0.9022554 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00417} 
967168 713.17188 0.0 0.0 0.31 0.0038424 0.0025166 0.0003119 0.0016358 -0.0048273 0.0007947 0.6687517 1.1201767 15.6309153 0.006239 0.9124103 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0042} 
967296 713.24219 0.0 0.0 0.37 0.0037396 0.0029232 0.0002408 0.00118 -0.0047414 0.0007548 0.6679244 1.1239614 15.5310021 0.0063239 0.9145817 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00414} 
967424 713.29688 0.0 0.0 0.34 0.0036723 0.0025743 0.0001991 0.0010316 -0.0054096 0.000695 0.6738927 1.1288319 15.9587122 0.0062521 0.898057 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00417} 
967552 713.36719 0.0 0.0 0.33 0.0036137 0.0023058 0.0002027 0.0009276 -0.0060218 0.0007204 0.673479 1.1175913 16.2720988 0.0069382 0.8987199 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0042} 
967680 713.42188 0.0 0.0 0.34 0.0038948 0.0026324 0.0002223 0.0011947 -0.0050914 0.0006828 0.6709865 1.1183869 16.009088 0.0070524 0.9049833 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00408} 
967808 713.46875 0.0 0.0 0.33 0.0040951 0.0022799 0.0001914 0.0009224 -0.0047262 0.0005886 0.6743477 1.1139072 16.0706353 0.0071194 0.9030529 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0041} 
967936 713.51562 0.0 0.0 0.34 0.0039839 0.0024007 0.0001869 0.0008951 -0.0050407 0.0006397 0.6746747 1.1197734 16.3282522 0.006997 0.9067617 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00417} 
968064 713.55469 0.0 0.0 0.32 0.0039252 0.0022436 0.0001786 0.000984 -0.0048684 0.0005594 0.6763075 1.1117972 17.5884473 0.0064027 0.8930801 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00418} 
968192 713.58594 0.0 0.0 0.39 0.0038741 0.0024864 0.0001639 0.0007012 -0.0046792 0.0005789 0.6715988 1.1122096 18.0489424 0.0065001 0.8839486 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00419} 
968320 713.64844 0.0 0.0 0.38 0.0040885 0.0027266 0.0002108 0.0009687 -0.0038501 0.0007061 0.6704464 1.1041349 18.1103478 0.0071513 0.8855597 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0041} 
968448 713.69531 0.0 0.0 0.3 0.0041261 0.0025044 0.0002043 0.0010147 -0.005358 0.0005867 0.6696022 1.1076963 18.8315436 0.0073851 0.8831751 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00419} 
968576 713.74219 0.0 0.0 0.37 0.0045266 0.0031124 0.0001782 0.0009108 -0.0040919 0.0007662 0.6727974 1.1062535 18.5190944 0.007917 0.8815536 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00417} 
968704 713.82031 0.0 0.0 0.32 0.0051369 0.0037213 0.0003283 0.0015316 -0.0047585 0.0008822 0.6708934 1.1222099 17.7144997 0.007928 0.8922726 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00417} 
968832 713.89062 0.0 0.0 0.31 0.0048785 0.0030316 0.0003049 0.0014454 -0.0052788 0.0008025 0.6720037 1.1149102 17.8415024 0.0074526 0.8975186 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00417} 
968960 713.96875 0.0 0.0 0.34 0.0040906 0.002738 0.0003473 0.0016038 -0.0061234 0.000804 0.669111 1.1226423 17.9458461 0.0068714 0.9010119 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00419} 
969088 714.0 0.0 0.0 0.3 0.0042144 0.0028171 0.0001777 0.0007508 -0.00409 0.0006843 0.674287 1.1278384 17.7033492 0.0071744 0.8943665 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00412} 
969216 714.03906 0.0 0.0 0.3 0.0046269 0.0032581 0.0001965 0.0009944 -0.004621 0.0007491 0.6763226 1.1296567 18.9812129 0.0077065 0.8847633 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00412} 
969344 714.09375 0.0 0.0 0.32 0.0048327 0.0036283 0.0002125 0.001136 -0.0054453 0.000868 0.6745 1.1163107 18.7613467 0.007836 0.8929243 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00411} 
969472 714.14844 0.0 0.0 0.36 0.0046568 0.0030094 0.000189 0.000792 -0.0053003 0.0007625 0.6711764 1.1220591 17.6627472 0.0077263 0.8984296 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00413} 
969600 714.1875 0.0 0.0 0.33 0.0046156 0.0028767 0.0001954 0.0009946 -0.0052557 0.0007664 0.673736 1.1117369 18.3802969 0.0080686 0.8904252 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00412} 
969728 714.25 0.0 0.0 0.4 0.0047229 0.0034377 0.0001941 0.0009785 -0.0053309 0.0008482 0.6711626 1.1158896 18.2245432 0.0072459 0.8967023 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00415} 
969856 714.28906 0.0 0.0 0.38 0.0038756 0.002491 0.0001631 0.0007861 -0.005631 0.0006997 0.6715522 1.1235161 18.5597102 0.0067308 0.896441 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00425} 
969984 714.42969 0.0 0.0 0.29 0.0040395 0.003203 0.0004926 0.002057 -0.0065719 0.0010088 0.6728462 1.1217168 18.4019751 0.0063049 0.8954466 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00423} 
970112 714.51562 0.0 0.0 0.35 0.0036521 0.0025359 0.0002945 0.0014986 -0.0056739 0.0007977 0.6711694 1.1286241 18.1360791 0.005942 0.8968839 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00429} 
970240 714.55469 0.0 0.0 0.34 0.0035915 0.0022397 0.0001891 0.0009307 -0.0057441 0.000594 0.6681205 1.1203524 17.9515413 0.0062642 0.8971657 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00426} 
970368 714.60938 0.0 0.0 0.32 0.0036918 0.0023334 0.0002104 0.0011414 -0.0043157 0.0006161 0.6740434 1.1158172 17.5742466 0.0063149 0.8931313 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00425} 
970496 714.6875 0.0 0.0 0.33 0.0037052 0.0025399 0.0002326 0.0012523 -0.0058524 0.0006717 0.6687633 1.1149951 17.5012256 0.0062771 0.9007892 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0043} 
970624 714.73438 0.0 0.0 0.3 0.0040286 0.0026609 0.0002083 0.0010905 -0.0065172 0.0006416 0.6689197 1.1097952 18.1555571 0.006589 0.8916822 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00429} 
970752 714.82031 0.0 0.0 0.32 0.00422 0.0029794 0.0002706 0.0013366 -0.0051437 0.0007426 0.6673361 1.1102245 18.1485109 0.0071057 0.8964449 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00436} 
970880 714.86719 0.0 0.0 0.32 0.0044233 0.0030918 0.0001883 0.0008356 -0.0064597 0.0006835 0.6675253 1.106759 16.7623956 0.0073651 0.9074767 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00441} 
971008 714.91406 0.0 0.0 0.29 0.0043721 0.0027596 0.0002118 0.0009139 -0.0049348 0.0006426 0.6688989 1.1011236 17.0229372 0.0081879 0.9029949 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00441} 
971136 714.9375 0.0 0.0 0.29 0.0047997 0.0028292 0.0001399 0.0005455 -0.0032819 0.0006239 0.6691259 1.1154991 17.7450657 0.0080739 0.895222 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00443} 
971264 715.0 0.0 0.0 0.34 0.0049877 0.0045818 0.0002425 0.0011345 -0.0026716 0.0009842 0.6690193 1.1139984 17.1956736 0.0086961 0.9003543 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00443} 
971392 715.02344 0.0 0.0 0.28 0.0054452 0.0045479 0.0001873 0.0008289 -0.0044315 0.0010555 0.6696042 1.1229107 17.7941933 0.0086588 0.8949811 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00442} 
971520 715.08594 0.0 0.0 0.34 0.0053837 0.0033638 0.0001929 0.0008099 -0.0052439 0.0010467 0.6696061 1.1241596 17.2783021 0.0092448 0.8996728 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00451} 
971648 715.14062 0.0 0.0 0.29 0.0051284 0.0028524 0.0002256 0.0010143 -0.004892 0.000913 0.6692935 1.1291397 17.6161502 0.0088189 0.8991348 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00454} 
971776 715.20312 0.0 0.0 0.25 0.0052071 0.0033528 0.000245 0.0012567 -0.0050342 0.0009497 0.6692634 1.1101308 17.5820573 0.0089242 0.8971144 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00447} 
971904 715.29688 0.0 0.0 0.27 0.0054006 0.0038415 0.0002845 0.0012655 -0.0049775 0.0011071 0.6709913 1.1213645 17.9155612 0.009063 0.893851 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0046} 
972032 715.38281 0.0 0.0 0.26 0.0055331 0.0035653 0.0003049 0.0012878 -0.0053636 0.0011067 0.6672472 1.1165223 17.6421096 0.009172 0.8929267 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00453} 
972160 715.45312 0.0 0.0 0.26 0.0053104 0.0033792 0.0002685 0.0012046 -0.0049739 0.0010219 0.6718096 1.1294498 19.1587712 0.0085422 0.8775419 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00465} 
972288 715.50781 0.0 0.0 0.28 0.005141 0.0034896 0.0002305 0.0010614 -0.0057899 0.0009595 0.6704922 1.119973 17.7834062 0.0084533 0.8892619 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00457} 
972416 715.55469 0.0 0.0 0.28 0.0056076 0.00382 0.0002379 0.0010687 -0.0047579 0.0010851 0.6731642 1.1101846 19.4673243 0.0093184 0.8678621 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00449} 
972544 715.63281 0.0 0.0 0.35 0.0053525 0.0032979 0.0003034 0.001481 -0.0055128 0.0010804 0.6690901 1.1058079 18.5129296 0.0092499 0.8862138 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00432} 
972672 715.69531 0.0 0.0 0.3 0.0057489 0.0035692 0.0002132 0.0008777 -0.0035671 0.0011051 0.6669835 1.1121302 18.9942317 0.0101704 0.8792625 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00429} 
972800 715.78125 0.0 0.0 0.32 0.0056932 0.0033251 0.0002551 0.0010166 -0.0046924 0.0012627 0.669679 1.1164326 19.6976296 0.0085773 0.8732533 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0043} 
972928 715.85156 0.0 0.0 0.3 0.0048552 0.0027109 0.0002966 0.0013506 -0.0056851 0.0010006 0.670703 1.1154405 18.9617051 0.0082694 0.8825311 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00425} 
973056 715.89062 0.0 0.0 0.31 0.0049811 0.0029311 0.000201 0.0006421 -0.0044138 0.0009588 0.671205 1.1266244 19.2559689 0.0086084 0.87015 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00435} 
973184 715.9375 0.0 0.0 0.31 0.0053025 0.0036399 0.0002396 0.0010333 -0.0024913 0.0011076 0.6681986 1.1314668 19.9967011 0.0097247 0.86216 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0043} 
973312 715.99219 0.0 0.0 0.29 0.0059221 0.0047161 0.0002424 0.0011414 -0.0031207 0.0012447 0.6726341 1.1285351 19.6157894 0.0094863 0.8703307 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00435} 
973440 716.03906 0.0 0.0 0.3 0.0054335 0.0034274 0.0002272 0.0011135 -0.0045406 0.0010617 0.6723724 1.1283788 18.5145172 0.0099214 0.878736 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0043} 
973568 716.09375 0.0 0.0 0.3 0.0058243 0.0037088 0.0001929 0.0007324 -0.0033838 0.0010873 0.6681802 1.1322285 18.4138847 0.0094853 0.8844306 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00431} 
973696 716.17969 0.0 0.0 0.24 0.0058458 0.0039883 0.000238 0.0009447 -0.0049135 0.0012857 0.6707376 1.1130071 18.8781664 0.0087449 0.8765157 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00436} 
973824 716.24219 0.0 0.0 0.27 0.0051327 0.0032663 0.0002584 0.001243 -0.003615 0.0012042 0.6706039 1.1097225 18.9854441 0.0083085 0.8654725 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00431} 
973952 716.32031 0.0 0.0 0.26 0.0053114 0.0034828 0.0002642 0.0011143 -0.0028464 0.0011425 0.6705553 1.1155672 18.3323837 0.0087002 0.8801217 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00435} 
974080 716.38281 0.0 0.0 0.3 0.0051431 0.0031966 0.0002392 0.0009503 -0.0043781 0.0011468 0.6691182 1.121449 18.0291765 0.0093207 0.8879368 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00436} 
974208 716.4375 0.0 0.0 0.29 0.0051668 0.0029239 0.0002528 0.0011284 -0.0058993 0.0010001 0.6685066 1.1186647 17.5114606 0.0088672 0.890232 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0043} 
974336 716.5 0.0 0.0 0.28 0.0055023 0.0035943 0.0002195 0.0008487 -0.0045506 0.001123 0.6667731 1.1148226 17.1348703 0.0085759 0.8942404 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00423} 
974464 716.53906 0.0 0.0 0.32 0.0053398 0.0039983 0.0002207 0.000911 -0.0038717 0.0011125 0.6714328 1.1181051 17.565635 0.0091953 0.8920513 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00424} 
974592 716.57031 0.0 0.0 0.33 0.005929 0.0035883 0.0001626 0.000486 -0.0043152 0.001032 0.6706381 1.1376258 17.7057318 0.0105106 0.8896565 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00421} 
974720 716.64844 0.0 0.0 0.25 0.0061306 0.004016 0.0001992 0.0008762 -0.0053878 0.0012391 0.6699229 1.1466283 18.3421726 0.0106949 0.8866414 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0042} 
974848 716.69531 0.0 0.0 0.24 0.0060529 0.0041869 0.0002442 0.0010949 -0.0040716 0.0010816 0.671041 1.1273391 18.3261553 0.0096205 0.890022 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00427} 
974976 716.77344 0.0 0.0 0.23 0.0054811 0.0040987 0.0002697 0.0011705 -0.0035781 0.0011076 0.6693768 1.1360426 17.6357833 0.0084348 0.8995133 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00425} 
975104 716.83594 0.0 0.0 0.29 0.0044522 0.0026896 0.0002129 0.0010352 -0.0046739 0.0011155 0.6697337 1.1375552 17.7212002 0.0075788 0.8960752 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00421} 
975232 716.875 0.0 0.0 0.23 0.0042986 0.0026385 0.0001851 0.0009346 -0.0051207 0.0009563 0.6711525 1.130834 17.9653067 0.0074524 0.8945597 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00416} 
975360 716.90625 0.0 0.0 0.27 0.0044248 0.0027838 0.0001742 0.0008271 -0.0046968 0.0008573 0.6724709 1.1236492 17.542083 0.0078848 0.8997284 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00416} 
975488 716.9375 0.0 0.0 0.27 0.0046466 0.0031076 0.0001525 0.0007747 -0.0029684 0.0008036 0.6712394 1.1292607 17.0021408 0.0082462 0.9045859 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00412} 
975616 716.96875 0.0 0.0 0.25 0.0045448 0.0028547 0.000148 0.0007039 -0.004189 0.0007532 0.6743181 1.1279086 18.0507518 0.0081356 0.8934245 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00413} 
975744 717.03125 0.0 0.0 0.3 0.0046607 0.0033208 0.0002282 0.0012134 -0.0033854 0.0008591 0.6772158 1.1342843 17.6028576 0.0083362 0.8995042 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00416} 
975872 717.09375 0.0 0.0 0.23 0.0048232 0.0031106 0.0002464 0.0012502 -0.00359 0.0008912 0.678476 1.1282638 17.2346481 0.0080878 0.9084427 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00405} 
976000 717.13281 0.0 0.0 0.28 0.0045778 0.0028041 0.000172 0.0007753 -0.0020399 0.0008073 0.6783827 1.1202847 18.0089108 0.0074926 0.9030097 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00409} 
976128 717.14062 0.0 0.0 0.24 0.0045293 0.0031401 0.000114 0.0004728 -0.0036305 0.0006932 0.682048 1.1174998 18.3686185 0.0073745 0.8957428 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00411} 
976256 717.1875 0.0 0.0 0.25 0.004334 0.0030426 0.0001631 0.0008711 -0.003088 0.0008228 0.6786541 1.1202037 18.6482893 0.0075004 0.8935215 {} {'explored_rooms_count': 255, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00414} 
