0 0.0 0.0 0.0 0.38 0.0188243 0.0 0.0002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
912000 533.04688 0.0 0.0 0.45 0.0067537 0.0041852 0.0049804 0.0030359 -0.0071902 0.0039145 0.6952504 0.9223732 0.1706005 0.0113155 0.9225869 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00312} 
912128 533.13281 0.0 0.0 0.45 0.0066166 0.003923 0.0049591 0.0030798 -0.005991 0.0044915 0.6940099 0.9198183 0.1704388 0.0110601 0.9240405 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00326} 
912256 533.19531 0.0 0.0 0.45 0.0064672 0.00386 0.0055695 0.0030398 -0.0068945 0.0037414 0.6943406 0.9233527 0.1738316 0.0111257 0.921011 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00319} 
912384 533.22656 0.0 0.0 0.44 0.0073072 0.0054062 0.0053523 0.0029528 -0.0053523 0.0044501 0.6949216 0.9272636 0.2043212 0.0117876 0.9086784 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00319} 
912512 533.32031 0.0 0.0 0.45 0.0072154 0.0045999 0.0055203 0.0029713 -0.0067309 0.004661 0.6938634 0.9192589 0.2114265 0.0114265 0.9029986 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00318} 
912640 533.375 0.0 0.0 0.46 0.0069757 0.0039663 0.0054853 0.0029293 -0.0066915 0.0041038 0.6935111 0.9368771 0.2190256 0.0114916 0.8996009 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0032} 
912768 533.46094 0.0 0.0 0.46 0.0067733 0.0039593 0.0052736 0.0028856 -0.0060489 0.0044185 0.6942292 0.9296186 0.2100752 0.0115302 0.902287 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00325} 
912896 533.49219 0.0 0.0 0.46 0.0070434 0.0039702 0.0051052 0.0029376 -0.0073457 0.0037395 0.6999768 0.9215838 0.2142423 0.0116814 0.9019461 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.0033} 
913024 533.54688 0.0 0.0 0.46 0.0070928 0.0046628 0.0048389 0.0029392 -0.0079656 0.0039392 0.6989247 0.9253597 0.21624 0.0119388 0.8994246 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00329} 
913152 533.61719 0.0 0.0 0.46 0.0070354 0.0046481 0.0049821 0.0029192 -0.006406 0.0044439 0.6947537 0.9294453 0.2162814 0.0118639 0.8975273 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00323} 
913280 533.73438 0.0 0.0 0.46 0.0067864 0.0043161 0.0056732 0.0029196 -0.0069682 0.0050986 0.6971517 0.9313209 0.2088823 0.0111612 0.9020471 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00324} 
913408 533.8125 0.0 0.0 0.46 0.0070437 0.0042567 0.0055625 0.0028508 -0.0082282 0.0044929 0.6952773 0.9349074 0.2208842 0.0112909 0.8971918 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00311} 
913536 533.89844 0.0 0.0 0.46 0.006813 0.0041055 0.0055761 0.0028615 -0.0050541 0.0043902 0.6956507 0.929501 0.2301303 0.0113318 0.890632 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00307} 
913664 533.94531 0.0 0.0 0.45 0.0068557 0.0040948 0.0049085 0.00294 -0.0073487 0.0038791 0.6954416 0.93366 0.2320412 0.0114382 0.8907707 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00306} 
913792 534.00781 0.0 0.0 0.45 0.006762 0.0041601 0.0049057 0.0029203 -0.006611 0.0042427 0.6967081 0.9279828 0.2029282 0.0114638 0.9055456 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00309} 
913920 534.04688 0.0 0.0 0.45 0.0069885 0.004434 0.0052571 0.0028574 -0.0069285 0.00396 0.6942353 0.9257931 0.2134977 0.0117203 0.9011385 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00312} 
914048 534.0625 0.0 0.0 0.45 0.0073724 0.0047707 0.00517 0.0028897 -0.0072142 0.0035784 0.6975499 0.9313065 0.2254278 0.0117252 0.8954511 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00313} 
914176 534.125 0.0 0.0 0.45 0.0069661 0.0046363 0.0050164 0.0028889 -0.0068643 0.0041427 0.6992366 0.9362041 0.2486569 0.0118506 0.8858653 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00313} 
914304 534.17969 0.0 0.0 0.44 0.0069169 0.0046429 0.005251 0.0029127 -0.0071288 0.0041704 0.6982233 0.9487459 0.248288 0.0114093 0.8835403 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00308} 
914432 534.21875 0.0 0.0 0.45 0.0073511 0.0043624 0.0053756 0.0028439 -0.0074716 0.00385 0.6957902 0.9354011 0.2515406 0.0115739 0.8830139 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00304} 
914560 534.26562 0.0 0.0 0.45 0.0070447 0.0048623 0.0053083 0.0027869 -0.0063878 0.0041056 0.6969328 0.9409038 0.2546861 0.0113943 0.8806387 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00303} 
914688 534.3125 0.0 0.0 0.45 0.0066799 0.0043571 0.0053049 0.0029624 -0.0070101 0.0042141 0.699267 0.9429297 0.2666045 0.0111416 0.8728543 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00306} 
914816 534.375 0.0 0.0 0.43 0.0067637 0.0044383 0.0051822 0.0028882 -0.0066955 0.0044409 0.6994308 0.9411766 0.2538581 0.0114807 0.8782943 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00303} 
914944 534.42969 0.0 0.0 0.43 0.0069382 0.004345 0.0049215 0.002823 -0.0069012 0.0041297 0.7036574 0.9418106 0.2450819 0.0112105 0.882862 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00296} 
915072 534.5 0.0 0.0 0.46 0.0065236 0.0045424 0.0052737 0.0028667 -0.0057644 0.0044601 0.7074674 0.9533191 0.2515363 0.0110407 0.88048 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00301} 
915200 534.5625 0.0 0.0 0.44 0.0064168 0.0041405 0.0055248 0.0028449 -0.0064035 0.0039417 0.7114978 0.9636454 0.2341498 0.0111947 0.8867921 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.003} 
915328 534.60938 0.0 0.0 0.46 0.0063863 0.0036743 0.0053406 0.0027553 -0.007194 0.0036104 0.7120218 0.9667225 0.2217365 0.011192 0.8930136 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00298} 
915456 534.64062 0.0 0.0 0.46 0.0064786 0.0038015 0.0053438 0.0027668 -0.0067069 0.0036227 0.7136562 0.9642118 0.2234853 0.0111482 0.8905772 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00297} 
915584 534.67188 0.0 0.0 0.46 0.0062126 0.0035298 0.0057454 0.0027018 -0.0066016 0.0034418 0.7102477 0.9641797 0.222844 0.0109398 0.890174 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00298} 
915712 534.70312 0.0 0.0 0.46 0.0062582 0.0037249 0.0050477 0.0027785 -0.0068792 0.0035687 0.7121029 0.9687469 0.2296628 0.0110717 0.8898211 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00293} 
915840 534.73438 0.0 0.0 0.43 0.006365 0.0038931 0.004579 0.0028853 -0.0074065 0.0034123 0.7112049 0.9633763 0.2333564 0.0110264 0.8886802 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00289} 
915968 534.75781 0.0 0.0 0.44 0.0068875 0.0041845 0.0048899 0.0028766 -0.0062978 0.0035113 0.7062734 0.9656321 0.2426029 0.0110127 0.882665 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0029} 
916096 534.82031 0.0 0.0 0.51 0.0064005 0.0038493 0.005111 0.0028 -0.0053734 0.0040278 0.7068353 0.9641393 0.2287213 0.0110913 0.8890915 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00287} 
916224 534.875 0.0 0.0 0.43 0.0065345 0.0040654 0.0054552 0.0027049 -0.0070604 0.0035829 0.7071605 0.9738967 0.2296685 0.0111125 0.8872246 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00282} 
916352 534.91406 0.0 0.0 0.42 0.0065741 0.0042063 0.0049517 0.0027506 -0.0075141 0.0034757 0.7092234 0.9715271 0.227791 0.0112811 0.8916076 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0029} 
916480 534.96094 0.0 0.0 0.42 0.0072889 0.0050715 0.005225 0.0027927 -0.0076555 0.0036988 0.7088825 0.9636851 0.2314608 0.011437 0.8842917 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00293} 
916608 535.00781 0.0 0.0 0.42 0.0067312 0.0044318 0.0052369 0.002821 -0.0057462 0.0038014 0.7038601 0.954837 0.2408889 0.0114236 0.88291 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00293} 
916736 535.07031 0.0 0.0 0.42 0.0066704 0.004257 0.0051843 0.0028499 -0.0072601 0.0038458 0.7069894 0.9597308 0.2239558 0.011092 0.8910102 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00302} 
916864 535.09375 0.0 0.0 0.44 0.0065814 0.0044304 0.0045583 0.0028851 -0.0077839 0.0034209 0.701409 0.9537532 0.237247 0.0113351 0.8848413 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00304} 
916992 535.14062 0.0 0.0 0.44 0.0065599 0.0043209 0.004465 0.0026378 -0.0067504 0.0037715 0.7027948 0.9632718 0.2319577 0.0111061 0.8879927 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00304} 
917120 535.1875 0.0 0.0 0.43 0.0065939 0.0043929 0.0049727 0.0028795 -0.0067525 0.0036699 0.6999806 0.9532535 0.2272438 0.0110695 0.8878099 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00305} 
917248 535.22656 0.0 0.0 0.42 0.0067264 0.004421 0.0051613 0.0027823 -0.0076295 0.0035033 0.7010684 0.9618667 0.2185558 0.0112038 0.8925478 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00301} 
917376 535.30469 0.0 0.0 0.42 0.0063881 0.0041373 0.0051553 0.0027739 -0.0075006 0.0040695 0.700066 0.956934 0.2053632 0.0108412 0.8997265 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00302} 
917504 535.32812 0.0 0.0 0.42 0.0064214 0.003929 0.004865 0.0028633 -0.0083961 0.0036295 0.7002242 0.9548686 0.1968201 0.0110519 0.9064088 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00316} 
917632 535.39844 0.0 0.0 0.42 0.0068066 0.0039632 0.0050019 0.0028687 -0.007767 0.0037576 0.6947142 0.9402602 0.1851952 0.0111094 0.9111751 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00319} 
917760 535.46875 0.0 0.0 0.42 0.0070876 0.0047869 0.005314 0.0028892 -0.0078992 0.004077 0.6946508 0.9346823 0.1806407 0.0116542 0.9148421 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00317} 
917888 535.50781 0.0 0.0 0.42 0.0072935 0.0047682 0.0053594 0.0029277 -0.0078918 0.0042623 0.694786 0.9409509 0.1900857 0.0116688 0.9099193 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00309} 
918016 535.55469 0.0 0.0 0.42 0.007325 0.0046958 0.0051158 0.0028707 -0.0070047 0.0043188 0.6947809 0.9350957 0.203415 0.0115073 0.9037551 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00314} 
918144 535.57031 0.0 0.0 0.41 0.0071009 0.0050053 0.00534 0.0026696 -0.0090622 0.0038782 0.6966122 0.9400414 0.2039225 0.0117182 0.9035477 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00316} 
918272 535.63281 0.0 0.0 0.42 0.0069034 0.0046395 0.0045911 0.0027879 -0.0076637 0.004592 0.6933565 0.942184 0.2136076 0.0117682 0.9020817 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00311} 
918400 535.66406 0.0 0.0 0.41 0.0068234 0.0042903 0.0049925 0.0028576 -0.0085526 0.004006 0.6923007 0.9422274 0.2302344 0.0119085 0.8923899 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00314} 
918528 535.69531 0.0 0.0 0.41 0.0065736 0.0039095 0.0049855 0.0026747 -0.0081169 0.0038274 0.6985202 0.9546017 0.2431247 0.0117437 0.8885015 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00308} 
918656 535.72656 0.0 0.0 0.41 0.0075136 0.0050144 0.0047011 0.0028512 -0.0077309 0.0043412 0.6937009 0.9419776 0.2507655 0.0120015 0.8844606 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00302} 
918784 535.79688 0.0 0.0 0.41 0.0072486 0.0045916 0.0045832 0.0028935 -0.0069345 0.0045474 0.6957268 0.9417813 0.2580033 0.011846 0.8800052 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00295} 
918912 535.89844 0.0 0.0 0.42 0.0068305 0.0043562 0.0049625 0.0029549 -0.0063365 0.0044124 0.6943499 0.9393419 0.2172345 0.0114381 0.9008542 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00303} 
919040 535.98438 0.0 0.0 0.41 0.0062959 0.0038712 0.0049755 0.0029887 -0.0077427 0.0045639 0.6946988 0.946346 0.2065604 0.0109593 0.9043597 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00312} 
919168 536.03125 0.0 0.0 0.41 0.0063908 0.0038902 0.0047817 0.0029327 -0.0081121 0.0037268 0.6927491 0.9452278 0.2018051 0.0107331 0.9074583 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00308} 
919296 536.07812 0.0 0.0 0.42 0.0060577 0.003619 0.0049237 0.0028125 -0.0085734 0.0033804 0.6947992 0.9509195 0.2202058 0.0105398 0.8979078 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00315} 
919424 536.14062 0.0 0.0 0.43 0.0063492 0.0038723 0.0051706 0.0029144 -0.0057409 0.0040582 0.6932294 0.9373606 0.201063 0.0104374 0.9060614 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00315} 
919552 536.1875 0.0 0.0 0.42 0.0062224 0.0037045 0.0050696 0.0028198 -0.0061271 0.0039876 0.6954983 0.9384218 0.2113344 0.0107939 0.8999675 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00325} 
919680 536.25 0.0 0.0 0.43 0.0065289 0.0040505 0.0052946 0.0028991 -0.0064884 0.0039284 0.6963499 0.9354639 0.193053 0.0107275 0.9080814 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00327} 
919808 536.28125 0.0 0.0 0.43 0.0065911 0.0042548 0.0048601 0.0029021 -0.0069621 0.0036951 0.6991363 0.9357581 0.2067988 0.0115322 0.9031398 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00313} 
919936 536.34375 0.0 0.0 0.44 0.0069707 0.0044592 0.0047929 0.0028436 -0.0064346 0.0041305 0.699004 0.9415173 0.2079694 0.0112587 0.9020879 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00307} 
920064 536.39844 0.0 0.0 0.41 0.0066362 0.0037539 0.0044331 0.0029022 -0.0065813 0.0040831 0.6958188 0.9394738 0.2007035 0.0110883 0.9053795 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00315} 
920192 536.45312 0.0 0.0 0.41 0.0067721 0.0040068 0.0041338 0.0028397 -0.0060131 0.0039675 0.695933 0.9451596 0.2151028 0.0113386 0.8992991 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00317} 
920320 536.52344 0.0 0.0 0.41 0.0064613 0.0039571 0.0050157 0.0028318 -0.0064072 0.0038371 0.6942729 0.9438382 0.21786 0.0108496 0.8979895 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00312} 
920448 536.55469 0.0 0.0 0.4 0.0068964 0.006026 0.0049353 0.0028559 -0.0055343 0.0040609 0.6966451 0.942311 0.2110278 0.0110182 0.902259 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.00311} 
920576 536.60156 0.0 0.0 0.4 0.0066487 0.0043636 0.0050187 0.0028854 -0.0065344 0.0035679 0.695445 0.9443806 0.2090414 0.0108305 0.9016202 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 14, 'episodic_explored_area': 0.0031} 
920704 536.64844 0.0 0.0 0.4 0.00615 0.0039436 0.0043211 0.0028514 -0.0047701 0.0033771 0.694426 0.9415254 0.2264662 0.0108543 0.892853 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00317} 
920832 536.71875 0.0 0.0 0.4 0.006028 0.0036206 0.0043017 0.0028216 -0.0058559 0.0037107 0.6953939 0.9452958 0.2182779 0.0102879 0.8985679 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00309} 
920960 536.77344 0.0 0.0 0.4 0.0060676 0.0033608 0.0046759 0.0029134 -0.0054519 0.0036089 0.6958409 0.9387773 0.2220708 0.0104272 0.8969421 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0032} 
921088 536.83594 0.0 0.0 0.41 0.0061217 0.0036123 0.0046472 0.0029411 -0.0040962 0.0036906 0.6936166 0.9371985 0.2281521 0.0103874 0.8937815 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00311} 
921216 536.875 0.0 0.0 0.41 0.006811 0.00575 0.0044419 0.0028986 -0.0050439 0.0037043 0.6957415 0.9469582 0.2526398 0.0106846 0.8816282 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00313} 
921344 536.90625 0.0 0.0 0.42 0.0066511 0.0046357 0.0046632 0.0027582 -0.0058266 0.0032667 0.6945604 0.9401868 0.2377815 0.0108114 0.8891737 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00317} 
921472 536.95312 0.0 0.0 0.41 0.0066003 0.0050439 0.0050399 0.0026612 -0.0063016 0.0036046 0.6958856 0.9488062 0.2466289 0.0113834 0.8842875 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00315} 
921600 537.02344 0.0 0.0 0.4 0.0062265 0.0039102 0.004857 0.0028624 -0.0074684 0.003711 0.6989037 0.9450902 0.2350379 0.0110569 0.8865521 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00333} 
921728 537.05469 0.0 0.0 0.4 0.0069144 0.0045046 0.004809 0.002843 -0.0066204 0.0035293 0.6961037 0.9471446 0.2451542 0.0110992 0.8790246 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0033} 
921856 537.125 0.0 0.0 0.4 0.0066273 0.0046058 0.0046334 0.0027883 -0.0044999 0.0041154 0.6970729 0.9588992 0.2534763 0.0111424 0.875579 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00328} 
921984 537.20312 0.0 0.0 0.4 0.006306 0.0039374 0.0045278 0.0028916 -0.0062378 0.0037991 0.6986975 0.9476283 0.2476191 0.0106062 0.8822736 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00332} 
922112 537.26562 0.0 0.0 0.4 0.0068088 0.004626 0.0047453 0.0028508 -0.0053273 0.0039498 0.6944253 0.9519489 0.2616199 0.0110464 0.8748208 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00328} 
922240 537.30469 0.0 0.0 0.4 0.0063658 0.0035405 0.0048004 0.0028281 -0.0061559 0.0034642 0.6989297 0.9643341 0.273921 0.0110351 0.8663344 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0033} 
922368 537.39844 0.0 0.0 0.4 0.00654 0.0044062 0.0044837 0.0027543 -0.0072368 0.0039689 0.6983687 0.9679573 0.2708878 0.010689 0.8657016 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00326} 
922496 537.48438 0.0 0.0 0.41 0.0062448 0.0041299 0.0048267 0.0028067 -0.0057616 0.003863 0.697948 0.9638615 0.2899296 0.010513 0.8529795 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00323} 
922624 537.55469 0.0 0.0 0.41 0.0060322 0.0035792 0.0047598 0.0027982 -0.0066235 0.00357 0.6969803 0.9546125 0.2670162 0.0104473 0.866152 {} {'explored_rooms_count': 232, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00313} 
