0 0.0 0.0 0.0 0.34 0.0170308 0.0 0.0001121 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
12800 22.39844 0.0 0.0 6.02 0.0078831 0.0062923 0.0006287 0.0010501 -0.0044011 0.005628 1.2414031 1.117619 0.1042628 0.0146194 0.9540624 {} {'explored_rooms_count': 38, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00367} 
12928 22.625 0.0 0.0 6.02 0.0073345 0.0050991 0.0006407 0.0010379 -0.0044491 0.0048258 1.2285997 1.1136485 0.096032 0.0140078 0.9582638 {} {'explored_rooms_count': 38, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00384} 
13056 22.90625 0.0 0.0 6.04 0.0077643 0.0059118 0.0006447 0.0010617 -0.0040612 0.0054155 1.2242465 1.1227933 0.1035708 0.014502 0.9545957 {} {'explored_rooms_count': 39, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00376} 
13184 23.19531 0.0 0.0 6.15 0.0080198 0.0080236 0.0006403 0.0010707 -0.0050516 0.0062417 1.2266597 1.120964 0.1034561 0.0146157 0.9544257 {} {'explored_rooms_count': 40, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00366} 
13312 23.46875 0.0 0.0 6.16 0.0075124 0.0052084 0.0006319 0.0010808 -0.004712 0.0053877 1.2247807 1.1167573 0.0954887 0.0142382 0.9586405 {} {'explored_rooms_count': 40, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00364} 
13440 23.66406 0.0 0.0 5.99 0.0080717 0.0064366 0.0006415 0.0010966 -0.0047291 0.0046874 1.2233336 1.1189651 0.1052658 0.0147065 0.953618 {} {'explored_rooms_count': 41, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00354} 
13568 23.9375 0.0 0.0 6.06 0.0084596 0.0055624 0.0006338 0.0010478 -0.0045563 0.0051608 1.2286704 1.1193708 0.1150671 0.015571 0.9496984 {} {'explored_rooms_count': 42, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00351} 
13696 24.1875 0.0 0.0 6.49 0.0080455 0.0052414 0.0006253 0.0010946 -0.0052105 0.0047464 1.2251417 1.115287 0.1063958 0.0152331 0.9528554 {} {'explored_rooms_count': 43, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00359} 
13824 24.39844 0.0 0.0 6.15 0.0086466 0.007329 0.0006239 0.0010749 -0.0037923 0.0057804 1.2208956 1.1201742 0.1130734 0.0157545 0.9502635 {} {'explored_rooms_count': 43, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.0037} 
13952 24.59375 0.0 0.0 6.27 0.0081406 0.0043931 0.0006147 0.0010505 -0.0042096 0.0043484 1.2155784 1.1244561 0.1091469 0.0150002 0.9509618 {} {'explored_rooms_count': 43, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00364} 
14080 24.92188 0.0 0.0 6.59 0.007976 0.0042466 0.0006417 0.0010993 -0.0054717 0.0047355 1.2067002 1.1229357 0.1012245 0.0148619 0.9545612 {} {'explored_rooms_count': 43, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00356} 
14208 25.25 0.0 0.0 6.72 0.0080558 0.0043198 0.0006479 0.0011232 -0.0054808 0.0049409 1.2034065 1.1161194 0.0980094 0.0153708 0.9556178 {} {'explored_rooms_count': 43, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00362} 
14336 25.48438 0.0 0.0 6.62 0.0082474 0.0058041 0.0006506 0.0011205 -0.0040433 0.0040767 1.2034959 1.1178643 0.09534 0.0150601 0.957961 {} {'explored_rooms_count': 44, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00362} 
14464 25.74219 0.0 0.0 6.47 0.0096798 0.0080825 0.0006318 0.0011276 -0.0040586 0.0040311 1.2011165 1.1321433 0.1092974 0.0156267 0.9511189 {} {'explored_rooms_count': 44, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00356} 
14592 25.91406 0.0 0.0 6.46 0.0080734 0.004175 0.000596 0.0010458 -0.0038328 0.0033818 1.2046889 1.1333287 0.1106265 0.0152261 0.9507411 {} {'explored_rooms_count': 44, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00372} 
14720 26.14844 0.0 0.0 6.35 0.0078628 0.003586 0.0006257 0.0011279 -0.0034222 0.0036766 1.2076087 1.1330814 0.1030241 0.014737 0.9522159 {} {'explored_rooms_count': 44, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00385} 
14848 26.39844 0.0 0.0 6.19 0.0082114 0.0059065 0.0006263 0.0011254 -0.0049481 0.0038628 1.2010324 1.1283574 0.0997735 0.0147834 0.9537136 {} {'explored_rooms_count': 46, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00385} 
14976 26.66406 0.0 0.0 6.16 0.0090187 0.0090347 0.0006276 0.0011324 -0.0039556 0.0048881 1.1958178 1.1386949 0.1123863 0.0156429 0.9490528 {} {'explored_rooms_count': 46, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00368} 
15104 26.86719 0.0 0.0 6.06 0.0080444 0.0052995 0.0006009 0.0010693 -0.0046637 0.0044821 1.1939613 1.135445 0.1169329 0.0152978 0.9464092 {} {'explored_rooms_count': 47, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00378} 
15232 27.03906 0.0 0.0 5.85 0.0083089 0.0052252 0.0005986 0.0010113 -0.0051938 0.0042864 1.1952396 1.1269324 0.1207062 0.0153621 0.9443104 {} {'explored_rooms_count': 47, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00383} 
15360 27.20312 0.0 0.0 5.98 0.0090951 0.0062906 0.0005905 0.0010127 -0.0045555 0.0045131 1.1983573 1.1194685 0.1376502 0.0169109 0.9382924 {} {'explored_rooms_count': 47, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0038} 
15488 27.41406 0.0 0.0 6.16 0.0089715 0.0055052 0.0005948 0.0010688 -0.0033005 0.0057357 1.1945531 1.114107 0.1252258 0.0167282 0.9429087 {} {'explored_rooms_count': 47, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00397} 
15616 27.66406 0.0 0.0 5.92 0.0085922 0.0054211 0.0006167 0.0011105 -0.0039279 0.0067881 1.1826073 1.1212778 0.1168584 0.0159965 0.9472482 {} {'explored_rooms_count': 47, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00408} 
15744 27.875 0.0 0.0 5.99 0.0078842 0.0046036 0.0005992 0.0010722 -0.0037953 0.0056382 1.18574 1.1201818 0.11601 0.0152977 0.9471512 {} {'explored_rooms_count': 47, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00426} 
15872 28.125 0.0 0.0 6.15 0.0075681 0.004459 0.0006135 0.0010682 -0.0043602 0.0054976 1.1814802 1.1398778 0.105807 0.0145059 0.9530171 {} {'explored_rooms_count': 47, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00407} 
16000 28.32031 0.0 0.0 6.44 0.0074582 0.0043658 0.0006004 0.0010376 -0.0028667 0.0046705 1.1740712 1.1336103 0.1011848 0.0138669 0.9562246 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00418} 
16128 28.52344 0.0 0.0 6.11 0.008126 0.0074593 0.0006116 0.0010216 -0.0041879 0.0050085 1.175686 1.1362414 0.1203965 0.01442 0.9471968 {} {'explored_rooms_count': 51, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00408} 
16256 28.82812 0.0 0.0 6.28 0.0077529 0.004818 0.0006393 0.0010603 -0.0040932 0.0058039 1.1699893 1.1317694 0.1015729 0.0144917 0.9560724 {} {'explored_rooms_count': 51, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00408} 
16384 29.01562 0.0 0.0 6.24 0.0079847 0.0059376 0.0006249 0.0010891 -0.0038999 0.0042346 1.1642675 1.1246785 0.0972705 0.0143835 0.9579138 {} {'explored_rooms_count': 51, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00403} 
16512 29.34375 0.0 0.0 6.68 0.0076543 0.0060477 0.0006454 0.0010592 -0.0044164 0.005119 1.1620889 1.1216958 0.1058419 0.014335 0.956838 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00413} 
16640 29.5 0.0 0.0 6.53 0.0074027 0.0043939 0.0006367 0.0010463 -0.0047238 0.00339 1.1617857 1.1177234 0.1397376 0.0136248 0.9433338 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00413} 
16768 29.69531 0.0 0.0 6.59 0.0075894 0.0040194 0.0006284 0.0009931 -0.0034886 0.0035262 1.1652859 1.129852 0.1412876 0.0145491 0.9397495 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00413} 
16896 29.9375 0.0 0.0 6.48 0.0082202 0.0052274 0.0006558 0.0010804 -0.0041836 0.0040399 1.1669795 1.1234545 0.1165415 0.0149986 0.9497414 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00413} 
17024 30.23438 0.0 0.0 6.43 0.0077646 0.0052685 0.0006609 0.0011201 -0.0041612 0.004769 1.1568105 1.1212901 0.1116431 0.0145178 0.9503845 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00389} 
17152 30.38281 0.0 0.0 6.32 0.0077856 0.0047129 0.0006319 0.0010477 -0.0037905 0.0033071 1.1507237 1.1076235 0.1220946 0.0147899 0.9458034 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00395} 
17280 30.59375 0.0 0.0 6.2 0.008248 0.0047973 0.000639 0.0010354 -0.004755 0.0040256 1.1523053 1.1150542 0.1382753 0.0155812 0.9397945 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00389} 
17408 30.82812 0.0 0.0 6.05 0.0085756 0.0048777 0.0006556 0.0010529 -0.0047885 0.0040933 1.1532595 1.1074857 0.12872 0.015868 0.9441323 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00383} 
17536 31.05469 0.0 0.0 6.03 0.0080532 0.0042292 0.0006521 0.0011245 -0.0042537 0.0042337 1.146719 1.1086337 0.1308014 0.0152206 0.9422679 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00383} 
17664 31.21875 0.0 0.0 5.95 0.0082436 0.0045017 0.0006534 0.001073 -0.0049027 0.003578 1.1425048 1.1049553 0.1169443 0.0153498 0.9485665 {} {'explored_rooms_count': 54, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00386} 
17792 31.45312 0.0 0.0 5.81 0.0084886 0.0047898 0.0006453 0.0010266 -0.0043935 0.0046134 1.1400768 1.0977852 0.1244701 0.0161825 0.9453257 {} {'explored_rooms_count': 56, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00393} 
17920 31.6875 0.0 0.0 5.98 0.008509 0.0070807 0.0006481 0.0010975 -0.0039883 0.005485 1.142956 1.1024521 0.1312849 0.0158575 0.9422884 {} {'explored_rooms_count': 60, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00399} 
18048 31.82031 0.0 0.0 5.82 0.0087607 0.0053924 0.0006518 0.0011035 -0.0042605 0.0041513 1.1334478 1.0940692 0.1531681 0.0163574 0.9303527 {} {'explored_rooms_count': 60, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00399} 
18176 32.00781 0.0 0.0 5.85 0.0098744 0.0087418 0.0006679 0.0011178 -0.0038949 0.0061413 1.1328386 1.1016336 0.1600927 0.0175572 0.9264683 {} {'explored_rooms_count': 61, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00414} 
18304 32.25 0.0 0.0 5.8 0.0093333 0.007509 0.0006628 0.0011707 -0.0040815 0.0058672 1.1296518 1.0985087 0.1302717 0.0170493 0.9424403 {} {'explored_rooms_count': 62, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00415} 
18432 32.44531 0.0 0.0 5.74 0.0092204 0.0073331 0.0006303 0.0010669 -0.0049328 0.0052683 1.1275797 1.0922485 0.116647 0.0171068 0.9471526 {} {'explored_rooms_count': 62, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00415} 
18560 32.58594 0.0 0.0 5.89 0.0096281 0.0078895 0.0006394 0.0010729 -0.00459 0.0056511 1.1272814 1.0917063 0.1173515 0.0175789 0.9467934 {} {'explored_rooms_count': 63, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00434} 
18688 32.85156 0.0 0.0 5.9 0.0087095 0.0057653 0.0006644 0.0011243 -0.0050096 0.0059721 1.1292644 1.0923221 0.1077733 0.0164234 0.9524248 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00424} 
18816 33.07812 0.0 0.0 5.82 0.0093436 0.0069488 0.0006516 0.0010952 -0.0055788 0.006456 1.1290382 1.0865764 0.1121445 0.0171471 0.948941 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00396} 
18944 33.29688 0.0 0.0 5.93 0.0093723 0.007523 0.0006408 0.0011049 -0.0046076 0.0058343 1.1292407 1.0928158 0.1033019 0.0170592 0.953708 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00395} 
19072 33.54688 0.0 0.0 5.88 0.0086549 0.0057629 0.0006233 0.0011028 -0.0047462 0.0064719 1.1282939 1.0876244 0.1022947 0.0163265 0.9547838 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00394} 
19200 33.76562 0.0 0.0 5.9 0.0081836 0.004908 0.0006129 0.0010571 -0.0051565 0.0049575 1.126998 1.0958936 0.100617 0.0155322 0.9554416 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00389} 
19328 34.02344 0.0 0.0 6.01 0.0081192 0.0053584 0.0006284 0.0011196 -0.0045962 0.0049293 1.1234491 1.0922541 0.0995065 0.0151338 0.9553253 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00396} 
19456 34.25781 0.0 0.0 5.93 0.007555 0.0041783 0.000587 0.001045 -0.00443 0.0043588 1.1239076 1.0885565 0.0995772 0.0144215 0.9542011 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00382} 
19584 34.39062 0.0 0.0 6.13 0.0075022 0.0036074 0.0005931 0.0010402 -0.0046344 0.0030767 1.1181202 1.0906901 0.0994624 0.014079 0.9543793 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00384} 
19712 34.55469 0.0 0.0 6.13 0.0081646 0.0044799 0.0005881 0.0010443 -0.0054675 0.0037431 1.1255065 1.0925858 0.120957 0.0152433 0.9431625 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00392} 
19840 34.76562 0.0 0.0 6.19 0.0082431 0.0044983 0.0006183 0.0011061 -0.0045124 0.0044466 1.1243767 1.0855982 0.1220701 0.015305 0.9429552 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00416} 
19968 34.90625 0.0 0.0 6.34 0.0082295 0.0047247 0.0006224 0.0010221 -0.0042721 0.0038098 1.1303418 1.0892219 0.1227665 0.0152458 0.9407107 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00416} 
20096 35.09375 0.0 0.0 6.55 0.0079217 0.0040168 0.0006167 0.0010675 -0.0036887 0.0038278 1.1211699 1.0905628 0.1177019 0.0148023 0.9448908 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00415} 
20224 35.28125 0.0 0.0 6.55 0.007742 0.0045014 0.0006221 0.0010685 -0.0045892 0.0034774 1.1216599 1.0905948 0.1085704 0.0142402 0.9492113 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00412} 
20352 35.4375 0.0 0.0 6.47 0.0082151 0.0050761 0.0006064 0.0010576 -0.0045515 0.0038865 1.1204667 1.0777409 0.1034325 0.0149811 0.9526121 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00433} 
20480 35.65625 0.0 0.0 6.49 0.0086176 0.0052847 0.0006371 0.0011227 -0.0050361 0.0048912 1.1211505 1.0842554 0.1172308 0.015823 0.9452969 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00431} 
20608 35.85156 0.0 0.0 6.22 0.0084063 0.00587 0.0006172 0.0010886 -0.0050253 0.0044479 1.1197192 1.074946 0.0996059 0.0153451 0.9526018 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00442} 
20736 36.0 0.0 0.0 6.15 0.0086723 0.0061338 0.0006021 0.001049 -0.0051173 0.0045182 1.1162803 1.0779196 0.1029169 0.0159144 0.9526882 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00444} 
20864 36.13281 0.0 0.0 6.15 0.0084205 0.0045866 0.0006133 0.0010957 -0.0046924 0.0040946 1.1106546 1.0856397 0.1202639 0.0156703 0.9457266 {} {'explored_rooms_count': 64, 'episodic_explored_rooms_count': 21, 'episodic_explored_area': 0.00436} 
20992 36.25781 0.0 0.0 6.11 0.0094032 0.0088269 0.0005985 0.0010026 -0.003842 0.0046207 1.114256 1.0838512 0.1447801 0.0169868 0.9330309 {} {'explored_rooms_count': 65, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00434} 
21120 36.4375 0.0 0.0 5.97 0.0092375 0.005488 0.0006412 0.0010348 -0.0056962 0.004867 1.1130436 1.0793123 0.163549 0.01714 0.922197 {} {'explored_rooms_count': 65, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.0043} 
21248 36.61719 0.0 0.0 6.09 0.0092748 0.0052762 0.0006653 0.0010904 -0.0056803 0.0046235 1.1111787 1.0915271 0.1567221 0.017033 0.925175 {} {'explored_rooms_count': 65, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00417} 
21376 36.80469 0.0 0.0 6.04 0.0092638 0.0055642 0.0006446 0.0010831 -0.0064947 0.0050938 1.113275 1.0761167 0.1635136 0.0176235 0.9212265 {} {'explored_rooms_count': 66, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00421} 
21504 36.91406 0.0 0.0 5.98 0.0090615 0.0042753 0.0006556 0.0010009 -0.0053771 0.0038117 1.1165518 1.0893459 0.1784786 0.0169718 0.9174821 {} {'explored_rooms_count': 66, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00431} 
21632 37.10156 0.0 0.0 5.97 0.0097029 0.0054553 0.0006594 0.0010241 -0.0052684 0.0049605 1.1105784 1.0903165 0.1871156 0.0177418 0.9135242 {} {'explored_rooms_count': 66, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00428} 
21760 37.29688 0.0 0.0 5.91 0.0093119 0.0047732 0.0006434 0.0010708 -0.0057523 0.0050835 1.101591 1.0797793 0.1934652 0.0170654 0.9091283 {} {'explored_rooms_count': 66, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00413} 
21888 37.45312 0.0 0.0 5.8 0.0091731 0.005124 0.0006536 0.000989 -0.005405 0.004255 1.1022777 1.0876689 0.190587 0.0171499 0.9108469 {} {'explored_rooms_count': 66, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00397} 
22016 37.55469 0.0 0.0 5.66 0.0095224 0.0052421 0.0006571 0.0010217 -0.0051051 0.0039288 1.0970538 1.1106833 0.226501 0.0175616 0.8968198 {} {'explored_rooms_count': 66, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00408} 
22144 37.75 0.0 0.0 5.9 0.0092201 0.0057078 0.000635 0.0010126 -0.0042114 0.0048521 1.1014962 1.1084077 0.2317488 0.0171162 0.8903866 {} {'explored_rooms_count': 66, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00403} 
22272 37.85938 0.0 0.0 5.73 0.0096528 0.0078199 0.0006558 0.0010036 -0.0057126 0.0051458 1.1082613 1.1060636 0.2185687 0.0175961 0.8952124 {} {'explored_rooms_count': 67, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00404} 
22400 37.95312 0.0 0.0 5.93 0.0094881 0.0083175 0.0006623 0.0009664 -0.00544 0.0047277 1.1094615 1.122052 0.2280409 0.0171474 0.890407 {} {'explored_rooms_count': 67, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00404} 
22528 38.07031 0.0 0.0 5.79 0.0095024 0.0074078 0.0006759 0.0009781 -0.0065361 0.0052321 1.1116848 1.1217039 0.238483 0.017419 0.8809939 {} {'explored_rooms_count': 67, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00419} 
22656 38.25781 0.0 0.0 5.92 0.0096762 0.0060443 0.0006874 0.0009982 -0.0059855 0.0060087 1.1099415 1.1155167 0.2283048 0.0175741 0.8863885 {} {'explored_rooms_count': 67, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00416} 
22784 38.39062 0.0 0.0 5.91 0.010184 0.0073819 0.0007041 0.0010135 -0.0055746 0.005448 1.1045928 1.1137285 0.2196868 0.0184258 0.8878578 {} {'explored_rooms_count': 67, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00423} 
22912 38.53125 0.0 0.0 6.05 0.0105982 0.0104433 0.0006904 0.0009592 -0.0045456 0.0066901 1.0988817 1.1193593 0.2131867 0.0188882 0.895394 {} {'explored_rooms_count': 68, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00432} 
23040 38.78125 0.0 0.0 6.49 0.0103384 0.0078565 0.0007094 0.0010843 -0.0048295 0.007261 1.092536 1.1103374 0.1967067 0.0190275 0.9023317 {} {'explored_rooms_count': 68, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00437} 
23168 38.89844 0.0 0.0 6.18 0.0097503 0.0064838 0.0007059 0.0011189 -0.005404 0.0057732 1.0901933 1.1040545 0.1806998 0.0179527 0.9162591 {} {'explored_rooms_count': 68, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00439} 
23296 39.10938 0.0 0.0 6.33 0.0098683 0.0066083 0.0006979 0.0010642 -0.005501 0.0075167 1.0872313 1.107453 0.186419 0.0184546 0.9195771 {} {'explored_rooms_count': 68, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00455} 
23424 39.28125 0.0 0.0 6.32 0.0098597 0.0061367 0.0006801 0.0010966 -0.0050266 0.0059476 1.0883733 1.0937122 0.1441895 0.0181319 0.9392083 {} {'explored_rooms_count': 68, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00455} 
23552 39.51562 0.0 0.0 6.42 0.0093791 0.0061409 0.0006434 0.0010283 -0.0049576 0.0070033 1.0860674 1.0936761 0.1363454 0.0178395 0.9420329 {} {'explored_rooms_count': 68, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.0044} 
23680 39.64062 0.0 0.0 6.36 0.0109108 0.0093655 0.0006751 0.0010434 -0.0050395 0.0054719 1.0796386 1.0907986 0.1468227 0.0192289 0.9369219 {} {'explored_rooms_count': 72, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00428} 
23808 39.85156 0.0 0.0 6.51 0.011195 0.0095968 0.0006832 0.001052 -0.0052901 0.0087617 1.0856064 1.0881571 0.1517657 0.0197602 0.9312345 {} {'explored_rooms_count': 72, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.0042} 
